ts_code,name,market,industry,list_date
600219.SH,南山铝业,主板,铝,19991223
600221.SH,海航控股,主板,空运,19991125
600222.SH,太龙药业,主板,中成药,19991105
600223.SH,福瑞达,主板,日用化工,20000113
600226.SH,亨通股份,主板,供气供热,19991116
600227.SH,赤天化,主板,农药化肥,20000221
600228.SH,*ST返利,主板,互联网,19990119
600229.SH,城市传媒,主板,出版业,20000309
600230.SH,沧州大化,主板,化工原料,20000406
600231.SH,凌钢股份,主板,普钢,20000511
600232.SH,金鹰股份,主板,纺织机械,20000602
600233.SH,圆通速递,主板,仓储物流,20000608
600234.SH,科新发展,主板,装修装饰,20000615
600235.SH,民丰特纸,主板,造纸,20000615
600236.SH,桂冠电力,主板,水力发电,20000323
600237.SH,铜峰电子,主板,元器件,20000609
600238.SH,*ST椰岛,主板,红黄酒,20000120
600239.SH,云南城投,主板,区域地产,19991202
600241.SH,时代万恒,主板,电气设备,20001128
600243.SH,*ST海华,主板,运输设备,20001120
600246.SH,万通发展,主板,区域地产,20000922
600248.SH,陕建股份,主板,建筑工程,20000622
600249.SH,两面针,主板,日用化工,20040130
600250.SH,南京商旅,主板,商贸代理,20010306
600251.SH,冠农股份,主板,农业综合,20030609
600252.SH,中恒集团,主板,中成药,20001130
600255.SH,鑫科材料,主板,小金属,20001122
600256.SH,广汇能源,主板,石油开采,20000526
600257.SH,大湖股份,主板,渔业,20000612
600258.SH,首旅酒店,主板,酒店餐饮,20000601
600259.SH,中稀有色,主板,小金属,20000525
600261.SH,阳光照明,主板,家用电器,20000720
600262.SH,北方股份,主板,专用机械,20000630
600265.SH,ST景谷,主板,林业,20000825
600266.SH,城建发展,主板,区域地产,19990203
600267.SH,海正药业,主板,化学制药,20000725
600268.SH,国电南自,主板,电气设备,19991118
600269.SH,赣粤高速,主板,路桥,20000518
600271.SH,航天信息,主板,软件服务,20030711
600272.SH,开开实业,主板,医药商业,20010228
600273.SH,嘉化能源,主板,化工原料,20030627
600276.SH,恒瑞医药,主板,化学制药,20001018
600278.SH,东方创业,主板,商贸代理,20000712
600279.SH,重庆港,主板,港口,20000731
600280.SH,中央商场,主板,百货,20000926
600281.SH,华阳新材,主板,小金属,20001109
600282.SH,南钢股份,主板,普钢,20000919
600283.SH,钱江水利,主板,水务,20001018
600284.SH,浦东建设,主板,建筑工程,20040316
600285.SH,羚锐制药,主板,中成药,20001018
600287.SH,苏豪时尚,主板,商贸代理,20000901
600288.SH,大恒科技,主板,元器件,20001129
600289.SH,ST信通,主板,软件服务,20000720
600292.SH,电投水电,主板,水力发电,20001101
600293.SH,三峡新材,主板,玻璃,20000919
600295.SH,鄂尔多斯,主板,特种钢,20010426
600298.SH,安琪酵母,主板,食品,20000818
600299.SH,安迪苏,主板,饲料,20000420
600300.SH,维维股份,主板,软饮料,20000630
600301.SH,华锡有色,主板,小金属,20000712
600302.SH,标准股份,主板,纺织机械,20001213
600303.SH,曙光股份,主板,汽车整车,20001226
600305.SH,恒顺醋业,主板,食品,20010206
600307.SH,酒钢宏兴,主板,普钢,20001220
600308.SH,华泰股份,主板,造纸,20000928
600309.SH,万华化学,主板,化工原料,20010105
600310.SH,广西能源,主板,水力发电,20010228
600312.SH,平高电气,主板,电气设备,20010221
600313.SH,农发种业,主板,种植业,20010119
600315.SH,上海家化,主板,日用化工,20010315
600316.SH,洪都航空,主板,航空,20001215
600318.SH,新力金融,主板,多元金融,20001208
600319.SH,亚星化学,主板,化工原料,20010326
600320.SH,振华重工,主板,专用机械,20001221
600322.SH,津投城开,主板,区域地产,20010910
600323.SH,瀚蓝环境,主板,环境保护,20001225
600325.SH,华发股份,主板,区域地产,20040225
600326.SH,西藏天路,主板,水泥,20010116
600327.SH,大东方,主板,医疗保健,20020625
600328.SH,中盐化工,主板,化工原料,20001222
600329.SH,达仁堂,主板,中成药,20010606
600330.SH,天通股份,主板,专用机械,20010118
600331.SH,宏达股份,主板,农药化肥,20011220
600332.SH,白云山,主板,中成药,20010206
600333.SH,长春燃气,主板,供气供热,20001211
600335.SH,国机汽车,主板,汽车服务,20010305
600336.SH,澳柯玛,主板,家用电器,20001229
600337.SH,美克家居,主板,家居用品,20001127
600338.SH,西藏珠峰,主板,铅锌,20001227
600339.SH,中油工程,主板,石油开采,20001225
600340.SH,华夏幸福,主板,园区开发,20031230
600343.SH,航天动力,主板,机械基件,20030408
600345.SH,长江通信,主板,通信设备,20001222
600346.SH,恒力石化,主板,石油加工,20010820
600348.SH,华阳股份,主板,煤炭开采,20030821
600350.SH,山东高速,主板,路桥,20020318
600351.SH,亚宝药业,主板,中成药,20020926
600352.SH,浙江龙盛,主板,染料涂料,20030801
600353.SH,旭光电子,主板,元器件,20021120
600354.SH,敦煌种业,主板,种植业,20040115
600355.SH,*ST精伦,主板,专用机械,20020613
600356.SH,恒丰纸业,主板,造纸,20010419
600358.SH,ST联合,主板,广告包装,20000922
600359.SH,新农开发,主板,种植业,19990429
600360.SH,*ST华微,主板,半导体,20010316
600361.SH,创新新材,主板,铝,20011129
600362.SH,江西铜业,主板,铜,20020111
600363.SH,联创光电,主板,元器件,20010329
600365.SH,ST通葡,主板,互联网,20010115
600366.SH,宁波韵升,主板,矿物制品,20001030
600367.SH,红星发展,主板,化工原料,20010320
600368.SH,五洲交通,主板,路桥,20001221
600369.SH,西南证券,主板,证券,20010109
600370.SH,三房巷,主板,化工原料,20030306
600371.SH,万向德农,主板,种植业,20020916
600372.SH,中航机载,主板,航空,20010706
600373.SH,中文传媒,主板,出版业,20020304
600375.SH,汉马科技,主板,汽车整车,20030401
600376.SH,首开股份,主板,区域地产,20010312
600377.SH,宁沪高速,主板,路桥,20010116
600378.SH,昊华科技,主板,化工原料,20010111
600379.SH,宝光股份,主板,电气设备,20020116
600380.SH,健康元,主板,化学制药,20010608
600381.SH,*ST春天,主板,医疗保健,20010508
600382.SH,广东明珠,主板,普钢,20010118
600383.SH,金地集团,主板,全国地产,20010412
600386.SH,北巴传媒,主板,汽车服务,20010216
600388.SH,龙净环保,主板,环境保护,20001229
600389.SH,江山股份,主板,农药化肥,20010110
600390.SH,五矿资本,主板,多元金融,20010115
600391.SH,航发科技,主板,航空,20011212
600392.SH,盛和资源,主板,小金属,20030529
600395.SH,盘江股份,主板,煤炭开采,20010531
600396.SH,华电辽能,主板,火力发电,20010328
600397.SH,江钨装备,主板,专用机械,20020702
600398.SH,海澜之家,主板,服饰,20001228
600399.SH,抚顺特钢,主板,特种钢,20001229
600400.SH,红豆股份,主板,服饰,20010108
600403.SH,大有能源,主板,煤炭开采,20031009
600405.SH,动力源,主板,电气设备,20040401
600406.SH,国电南瑞,主板,电气设备,20031016
600408.SH,安泰集团,主板,焦炭加工,20030212
600409.SH,三友化工,主板,化纤,20030618
600410.SH,华胜天成,主板,软件服务,20040427
600415.SH,小商品城,主板,商品城,20020509
600416.SH,湘电股份,主板,电气设备,20020718
600418.SH,江淮汽车,主板,汽车整车,20010824
600419.SH,天润乳业,主板,乳制品,20010628
600420.SH,国药现代,主板,化学制药,20040616
600421.SH,*ST华嵘,主板,专用机械,20040607
600422.SH,昆药集团,主板,中成药,20001206
600423.SH,柳化股份,主板,农药化肥,20030717
600425.SH,青松建化,主板,水泥,20030724
600426.SH,华鲁恒升,主板,农药化肥,20020620
600428.SH,中远海特,主板,水运,20020418
600429.SH,三元股份,主板,乳制品,20030915
600433.SH,冠豪高新,主板,造纸,20030619
600435.SH,北方导航,主板,专用机械,20030704
600436.SH,片仔癀,主板,中成药,20030616
600438.SH,通威股份,主板,电气设备,20040302
600439.SH,瑞贝卡,主板,服饰,20030710
600444.SH,国机通用,主板,专用机械,20040219
600446.SH,金证股份,主板,软件服务,20031224
600448.SH,华纺股份,主板,纺织,20010903
600449.SH,宁夏建材,主板,水泥,20030829
600452.SH,涪陵电力,主板,水力发电,20040303
600455.SH,博通股份,主板,文教休闲,20040329
600456.SH,宝钛股份,主板,小金属,20020412
600458.SH,时代新材,主板,塑料,20021219
600459.SH,贵研铂业,主板,小金属,20030516
600460.SH,士兰微,主板,半导体,20030311
600461.SH,洪城环境,主板,水务,20040601
600463.SH,空港股份,主板,园区开发,20040318
600467.SH,好当家,主板,渔业,20040405
600468.SH,百利电气,主板,电气设备,20010615
600469.SH,风神股份,主板,汽车配件,20031021
600470.SH,六国化工,主板,农药化肥,20040305
600475.SH,华光环能,主板,电气设备,20030721
600476.SH,湘邮科技,主板,软件服务,20031210
600477.SH,杭萧钢构,主板,钢加工,20031110
600478.SH,科力远,主板,电气设备,20030918
600479.SH,千金药业,主板,中成药,20040312
600480.SH,凌云股份,主板,汽车配件,20030815
600481.SH,双良节能,主板,电气设备,20030422
600483.SH,福能股份,主板,新型电力,20040531
600486.SH,扬农化工,主板,农药化肥,20020425
600487.SH,亨通光电,主板,通信设备,20030822
600488.SH,津药药业,主板,化学制药,20010618
600489.SH,中金黄金,主板,黄金,20030814
600490.SH,鹏欣资源,主板,铜,20030626
600491.SH,龙元建设,主板,建筑工程,20040524
600493.SH,凤竹纺织,主板,纺织,20040421
600495.SH,晋西车轴,主板,运输设备,20040526
600496.SH,精工钢构,主板,钢加工,20020605
600497.SH,驰宏锌锗,主板,铅锌,20040420
600498.SH,烽火通信,主板,通信设备,20010823
600499.SH,科达制造,主板,专用机械,20021010
600500.SH,中化国际,主板,塑料,20000301
600501.SH,航天晨光,主板,专用机械,20010615
600502.SH,安徽建工,主板,建筑工程,20030415
600503.SH,华丽家族,主板,区域地产,20020709
600505.SH,西昌电力,主板,水力发电,20020530
600506.SH,统一股份,主板,石油加工,20011226
600507.SH,方大特钢,主板,特种钢,20030930
600508.SH,上海能源,主板,煤炭开采,20010829
600509.SH,天富能源,主板,火力发电,20020228
600510.SH,黑牡丹,主板,全国地产,20020618
600511.SH,国药股份,主板,医药商业,20021127
600512.SH,腾达建设,主板,建筑工程,20021226
600513.SH,联环药业,主板,化学制药,20030319
600515.SH,海南机场,主板,机场,20020806
600516.SH,方大炭素,主板,矿物制品,20020830
600517.SH,国网英大,主板,多元金融,20031010
600518.SH,康美药业,主板,中成药,20010319
600519.SH,贵州茅台,主板,白酒,20010827
600520.SH,三佳科技,主板,半导体,20020108
600521.SH,华海药业,主板,化学制药,20030304
600522.SH,中天科技,主板,通信设备,20021024
600523.SH,贵航股份,主板,汽车配件,20011227
600525.SH,ST长园,主板,电气设备,20021202
600526.SH,菲达环保,主板,环境保护,20020722
600527.SH,江南高纤,主板,化纤,20031127
600528.SH,中铁工业,主板,运输设备,20010528
600529.SH,山东药玻,主板,医疗保健,20020603
600530.SH,交大昂立,主板,医疗保健,20010702
600531.SH,豫光金铅,主板,铅锌,20020730
600533.SH,栖霞建设,主板,区域地产,20020328
600535.SH,天士力,主板,中成药,20020823
600536.SH,中国软件,主板,软件服务,20020517
600537.SH,亿晶光电,主板,电气设备,20030123
600538.SH,国发股份,主板,医药商业,20030114
600539.SH,狮头股份,主板,互联网,20010824
600540.SH,新赛股份,主板,种植业,20040107
600543.SH,莫高股份,主板,红黄酒,20040324
600545.SH,卓郎智能,主板,纺织机械,20031203
600546.SH,山煤国际,主板,煤炭开采,20030731
600547.SH,山东黄金,主板,黄金,20030828
600548.SH,深高速,主板,路桥,20011225
600549.SH,厦门钨业,主板,小金属,20021107
600550.SH,保变电气,主板,电气设备,20010228
600551.SH,时代出版,主板,出版业,20020905
600552.SH,凯盛科技,主板,元器件,20021108
600556.SH,天下秀,主板,互联网,20010807
600557.SH,康缘药业,主板,中成药,20020918
600558.SH,大西洋,主板,钢加工,20010227
600559.SH,老白干酒,主板,白酒,20021029
600560.SH,金自天正,主板,电气设备,20020919
600561.SH,江西长运,主板,公共交通,20020716
600562.SH,国睿科技,主板,通信设备,20030128
600563.SH,法拉电子,主板,元器件,20021210
600566.SH,济川药业,主板,中成药,20010822
600567.SH,山鹰国际,主板,造纸,20011218
600568.SH,ST中珠,主板,医疗保健,20010518
600569.SH,安阳钢铁,主板,普钢,20010820
600570.SH,恒生电子,主板,软件服务,20031216
600571.SH,信雅达,主板,软件服务,20021101
600572.SH,康恩贝,主板,中成药,20040412
600573.SH,惠泉啤酒,主板,啤酒,20030226
600575.SH,淮河能源,主板,火力发电,20030328
600576.SH,祥源文旅,主板,旅游景点,20030220
600577.SH,精达股份,主板,电气设备,20020911
600578.SH,京能电力,主板,火力发电,20020510
600579.SH,中化装备,主板,化工机械,20020809
600580.SH,卧龙电驱,主板,电气设备,20020606
600581.SH,八一钢铁,主板,普钢,20020816
600582.SH,天地科技,主板,专用机械,20020515
600583.SH,海油工程,主板,石油开采,20020205
600584.SH,长电科技,主板,半导体,20030603
600585.SH,海螺水泥,主板,水泥,20020207
600586.SH,金晶科技,主板,玻璃,20020815
600587.SH,新华医疗,主板,医疗保健,20020927
600588.SH,用友网络,主板,软件服务,20010518
600589.SH,大位科技,主板,软件服务,20010612
600590.SH,泰豪科技,主板,通信设备,20020703
600592.SH,龙溪股份,主板,机械基件,20020805
600593.SH,大连圣亚,主板,旅游景点,20020711
600594.SH,益佰制药,主板,中成药,20040323
600595.SH,中孚实业,主板,铝,20020626
600596.SH,新安股份,主板,化工原料,20010906
600597.SH,光明乳业,主板,乳制品,20020828
600598.SH,北大荒,主板,种植业,20020329
600599.SH,*ST熊猫,主板,化工原料,20010828
600600.SH,青岛啤酒,主板,啤酒,19930827
600601.SH,方正科技,主板,元器件,19901219
600602.SH,云赛智联,主板,软件服务,19901219
600603.SH,广汇物流,主板,区域地产,19920113
600604.SH,市北高新,主板,园区开发,19920327
600605.SH,汇通能源,主板,房产服务,19920327
600606.SH,绿地控股,主板,全国地产,19920327
600608.SH,*ST沪科,主板,商贸代理,19920327
600609.SH,金杯汽车,主板,汽车配件,19920724
600610.SH,中毅达,主板,化工原料,19920805
600611.SH,大众交通,主板,公共交通,19920807
600612.SH,老凤祥,主板,服饰,19920814
600613.SH,神奇制药,主板,中成药,19920820
600615.SH,鑫源智造,主板,铝,19920910
600616.SH,金枫酒业,主板,红黄酒,19920929
600617.SH,国新能源,主板,供气供热,19921013
600618.SH,氯碱化工,主板,化工原料,19921113
600619.SH,海立股份,主板,家用电器,19921116
600620.SH,天宸股份,主板,综合类,19921117
600621.SH,华鑫股份,主板,证券,19921202
600622.SH,光大嘉宝,主板,区域地产,19921203
600623.SH,华谊集团,主板,化工原料,19921204
600624.SH,ST复华,主板,化学制药,19930105
600626.SH,申达股份,主板,汽车配件,19930107
600628.SH,新世界,主板,百货,19930119
600629.SH,华建集团,主板,建筑工程,19930209
600630.SH,龙头股份,主板,服饰,19930209
600633.SH,浙数文化,主板,互联网,19930304
600635.SH,大众公用,主板,供气供热,19930304
600636.SH,*ST国化,主板,文教休闲,19930316
600637.SH,东方明珠,主板,影视音像,19930316
600638.SH,新黄浦,主板,区域地产,19930326
600639.SH,浦东金桥,主板,园区开发,19930326
600640.SH,国脉文化,主板,影视音像,19930407
600641.SH,先导基电,主板,半导体,19930407
600642.SH,申能股份,主板,火力发电,19930416
600643.SH,爱建集团,主板,多元金融,19930426
600644.SH,乐山电力,主板,水力发电,19930426
600645.SH,中源协和,主板,医疗保健,19930504
600648.SH,外高桥,主板,园区开发,19930504
600649.SH,城投控股,主板,区域地产,19930518
600650.SH,锦江在线,主板,公共交通,19930607
600651.SH,飞乐音响,主板,电器仪表,19901219
600653.SH,申华控股,主板,汽车服务,19901219
600654.SH,中安科,主板,仓储物流,19901219
600655.SH,豫园股份,主板,百货,19920902
600657.SH,信达地产,主板,全国地产,19930524
600658.SH,电子城,主板,园区开发,19930524
600660.SH,福耀玻璃,主板,汽车配件,19930610
600661.SH,昂立教育,主板,文教休闲,19930614
600662.SH,外服控股,主板,文教休闲,19930614
600663.SH,陆家嘴,主板,园区开发,19930628
600664.SH,哈药股份,主板,化学制药,19930629
